image_file,label,score,x_min,y_min,x_max,y_max,bbox_id,detection_id,bbox_list
GazetteDrouot_21439700_01.jpg,object,0.86,467.15,159.4,1442.15,1143.91,1,GazetteDrouot_21439700_01_01,"[467.15, 159.4, 1442.15, 1143.91]"
Christies_2013-06-12_601_01.jpg,object,0.877,386.38,330.02,1772.65,2871.9,1,Christies_2013-06-12_601_01_01,"[386.38, 330.02, 1772.65, 2871.9]"
GazetteDrouot_22210571_04.jpg,object,0.481,1.75,0.82,1438.18,1917.71,1,GazetteDrouot_22210571_04_01,"[1.75, 0.82, 1438.18, 1917.71]"
Christies_2014-04-11_447_01.jpg,object,0.753,1096.25,401.69,2045.46,2624.94,1,Christies_2014-04-11_447_01_01,"[1096.25, 401.69, 2045.46, 2624.94]"
Christies_2014-04-11_447_01.jpg,object,0.718,2115.36,1316.83,2727.47,2745.26,2,Christies_2014-04-11_447_01_02,"[2115.36, 1316.83, 2727.47, 2745.26]"
Christies_2014-04-11_447_01.jpg,object,0.732,477.05,1335.05,1090.53,2763.55,3,Christies_2014-04-11_447_01_03,"[477.05, 1335.05, 1090.53, 2763.55]"
GazetteDrouot_22718589_02.jpg,object,0.783,5.58,70.88,423.63,499.14,1,GazetteDrouot_22718589_02_01,"[5.58, 70.88, 423.63, 499.14]"
GazetteDrouot_13655844_01.jpg,object,0.883,28.51,214.36,374.42,405.86,1,GazetteDrouot_13655844_01_01,"[28.51, 214.36, 374.42, 405.86]"
Christies_2011-04-08_558_01.jpg,object,0.85,44.31,43.22,586.43,986.56,1,Christies_2011-04-08_558_01_01,"[44.31, 43.22, 586.43, 986.56]"
Christies_2016-04-22_436_01.jpg,object,0.869,358.68,321.64,2841.79,1903.28,1,Christies_2016-04-22_436_01_01,"[358.68, 321.64, 2841.79, 1903.28]"
GazetteDrouot_12456688_03.jpg,object,0.804,0.05,20.59,292.44,593.72,1,GazetteDrouot_12456688_03_01,"[0.05, 20.59, 292.44, 593.72]"
GazetteDrouot_17925632_01.jpg,object,0.855,68.35,131.81,1162.42,1519.08,1,GazetteDrouot_17925632_01_01,"[68.35, 131.81, 1162.42, 1519.08]"
GazetteDrouot_24767830_01.jpg,object,0.879,398.74,318.34,1541.1,1469.94,1,GazetteDrouot_24767830_01_01,"[398.74, 318.34, 1541.1, 1469.94]"
GazetteDrouot_12456688_02.jpg,object,0.852,119.86,93.26,532.88,528.61,1,GazetteDrouot_12456688_02_01,"[119.86, 93.26, 532.88, 528.61]"
GazetteDrouot_13141459_01.jpg,object,0.714,199.81,52.74,512.13,525.2,1,GazetteDrouot_13141459_01_01,"[199.81, 52.74, 512.13, 525.2]"
GazetteDrouot_13141459_01.jpg,object,0.708,464.46,253.18,706.34,572.36,2,GazetteDrouot_13141459_01_02,"[464.46, 253.18, 706.34, 572.36]"
Christies_2021-04-08_283_02.jpg,object,0.792,1761.01,305.27,2960.92,2987.27,1,Christies_2021-04-08_283_02_01,"[1761.01, 305.27, 2960.92, 2987.27]"
Christies_2021-04-08_283_02.jpg,object,0.8,287.89,302.44,1489.98,2996.02,2,Christies_2021-04-08_283_02_02,"[287.89, 302.44, 1489.98, 2996.02]"
GazetteDrouot_29715861_01.jpg,object,0.858,55.2,31.56,1848.82,1829.01,1,GazetteDrouot_29715861_01_01,"[55.2, 31.56, 1848.82, 1829.01]"
GazetteDrouot_29647151_01.jpg,object,0.874,378.21,77.21,613.89,618.51,1,GazetteDrouot_29647151_01_01,"[378.21, 77.21, 613.89, 618.51]"
Bonhams_2024-10-16_40_03.jpg,object,0.509,1051.42,1298.01,2839.06,2865.02,1,Bonhams_2024-10-16_40_03_01,"[1051.42, 1298.01, 2839.06, 2865.02]"
Bonhams_2024-10-16_40_03.jpg,object,0.453,7.88,12.79,2871.31,2868.0,2,Bonhams_2024-10-16_40_03_02,"[7.88, 12.79, 2871.31, 2868.0]"
Sothebys_2021-03-31_128_01.jpg,object,0.868,375.71,551.91,1786.58,1561.76,1,Sothebys_2021-03-31_128_01_01,"[375.71, 551.91, 1786.58, 1561.76]"
GazetteDrouot_13330672_11.jpg,object,0.784,294.73,65.84,512.29,607.75,1,GazetteDrouot_13330672_11_01,"[294.73, 65.84, 512.29, 607.75]"
GazetteDrouot_28306947_07.jpg,object,0.663,1.08,0.81,673.86,898.21,1,GazetteDrouot_28306947_07_01,"[1.08, 0.81, 673.86, 898.21]"
Christies_2015-11-23_323_01.jpg,object,0.742,1409.93,112.69,2851.83,2613.05,1,Christies_2015-11-23_323_01_01,"[1409.93, 112.69, 2851.83, 2613.05]"
Christies_2015-11-23_323_01.jpg,object,0.702,252.72,943.0,1404.58,2785.58,2,Christies_2015-11-23_323_01_02,"[252.72, 943.0, 1404.58, 2785.58]"
Christies_2015-11-23_323_01.jpg,object,0.472,1071.29,2381.12,2019.27,3078.2,3,Christies_2015-11-23_323_01_03,"[1071.29, 2381.12, 2019.27, 3078.2]"
Bonhams_2003-10-16_454_01.jpg,object,0.867,445.83,440.35,1326.36,2573.31,1,Bonhams_2003-10-16_454_01_01,"[445.83, 440.35, 1326.36, 2573.31]"
Christies_2011-04-08_556_01.jpg,object,0.834,62.24,50.5,932.22,976.14,1,Christies_2011-04-08_556_01_01,"[62.24, 50.5, 932.22, 976.14]"
GazetteDrouot_20625876_02.jpg,object,0.789,385.2,66.38,1499.82,1195.18,1,GazetteDrouot_20625876_02_01,"[385.2, 66.38, 1499.82, 1195.18]"
GazetteDrouot_15906098_01.jpg,object,0.872,270.0,349.25,989.68,1758.51,1,GazetteDrouot_15906098_01_01,"[270.0, 349.25, 989.68, 1758.51]"
GazetteDrouot_6396058_01.jpg,object,0.882,194.84,12.95,410.08,585.61,1,GazetteDrouot_6396058_01_01,"[194.84, 12.95, 410.08, 585.61]"
Sothebys_2022-10-26_150_02.jpg,object,0.789,263.43,182.29,1799.39,1738.28,1,Sothebys_2022-10-26_150_02_01,"[263.43, 182.29, 1799.39, 1738.28]"
GazetteDrouot_21604746_02.jpg,object,0.695,3.14,28.14,1915.95,1277.39,1,GazetteDrouot_21604746_02_01,"[3.14, 28.14, 1915.95, 1277.39]"
GazetteDrouot_29624252_02.jpg,object,0.852,140.28,637.11,1133.36,1422.39,1,GazetteDrouot_29624252_02_01,"[140.28, 637.11, 1133.36, 1422.39]"
Sothebys_2021-03-31_133_01.jpg,object,0.892,711.45,262.61,1505.76,1768.07,1,Sothebys_2021-03-31_133_01_01,"[711.45, 262.61, 1505.76, 1768.07]"
GazetteDrouot_26757405_04.jpg,object,0.873,575.65,125.46,1353.02,1164.94,1,GazetteDrouot_26757405_04_01,"[575.65, 125.46, 1353.02, 1164.94]"
GazetteDrouot_28815275_05.jpg,object,0.708,148.23,138.87,998.39,1125.82,1,GazetteDrouot_28815275_05_01,"[148.23, 138.87, 998.39, 1125.82]"
GazetteDrouot_28815275_05.jpg,object,0.472,143.4,487.83,506.32,887.01,2,GazetteDrouot_28815275_05_02,"[143.4, 487.83, 506.32, 887.01]"
GazetteDrouot_27453066_03.jpg,object,0.79,28.96,306.7,766.72,766.6,1,GazetteDrouot_27453066_03_01,"[28.96, 306.7, 766.72, 766.6]"
GazetteDrouot_24758882_01.jpg,object,0.626,113.71,210.45,1786.33,1275.92,1,GazetteDrouot_24758882_01_01,"[113.71, 210.45, 1786.33, 1275.92]"
GazetteDrouot_29586159_01.jpg,object,0.867,179.25,160.55,1127.32,1768.58,1,GazetteDrouot_29586159_01_01,"[179.25, 160.55, 1127.32, 1768.58]"
GazetteDrouot_16797046_01.jpg,object,0.799,49.84,184.53,1447.31,1520.97,1,GazetteDrouot_16797046_01_01,"[49.84, 184.53, 1447.31, 1520.97]"
GazetteDrouot_20657952_01.jpg,object,0.429,1237.63,401.74,1767.96,1030.77,1,GazetteDrouot_20657952_01_01,"[1237.63, 401.74, 1767.96, 1030.77]"
GazetteDrouot_20473491_01.jpg,object,0.77,230.51,411.26,1008.28,1347.62,1,GazetteDrouot_20473491_01_01,"[230.51, 411.26, 1008.28, 1347.62]"
GazetteDrouot_20473491_01.jpg,object,0.748,1003.42,343.37,1696.92,1206.91,2,GazetteDrouot_20473491_01_02,"[1003.42, 343.37, 1696.92, 1206.91]"
GazetteDrouot_20100573_05.jpg,object,0.729,115.99,0.85,1251.99,1827.66,1,GazetteDrouot_20100573_05_01,"[115.99, 0.85, 1251.99, 1827.66]"
Christies_2006-10-17_129_01.jpg,object,0.635,284.78,5.05,394.41,331.06,1,Christies_2006-10-17_129_01_01,"[284.78, 5.05, 394.41, 331.06]"
Christies_2006-10-17_129_01.jpg,object,0.541,213.66,15.19,306.98,310.39,2,Christies_2006-10-17_129_01_02,"[213.66, 15.19, 306.98, 310.39]"
Christies_2006-10-17_129_01.jpg,object,0.506,112.35,17.23,228.88,349.28,3,Christies_2006-10-17_129_01_03,"[112.35, 17.23, 228.88, 349.28]"
Christies_2006-10-17_129_01.jpg,object,0.523,49.77,18.0,149.72,303.16,4,Christies_2006-10-17_129_01_04,"[49.77, 18.0, 149.72, 303.16]"
GazetteDrouot_27876840_03.jpg,object,0.877,151.06,83.88,933.13,1011.92,1,GazetteDrouot_27876840_03_01,"[151.06, 83.88, 933.13, 1011.92]"
Sothebys_2021-03-31_134_04.jpg,object,0.892,105.33,0.91,1947.12,1546.3,1,Sothebys_2021-03-31_134_04_01,"[105.33, 0.91, 1947.12, 1546.3]"
Christies_2008-11-05_112_01.jpg,object,0.848,88.1,76.11,781.21,430.4,1,Christies_2008-11-05_112_01_01,"[88.1, 76.11, 781.21, 430.4]"
GazetteDrouot_29760155_01.jpg,object,0.758,33.43,38.36,1059.79,896.5,1,GazetteDrouot_29760155_01_01,"[33.43, 38.36, 1059.79, 896.5]"
GazetteDrouot_29760155_01.jpg,object,0.677,1075.04,86.21,1909.5,778.98,2,GazetteDrouot_29760155_01_02,"[1075.04, 86.21, 1909.5, 778.98]"
GazetteDrouot_23073914_01.jpg,object,0.865,145.98,215.62,1329.26,1847.01,1,GazetteDrouot_23073914_01_01,"[145.98, 215.62, 1329.26, 1847.01]"
GazetteDrouot_25173083_03.jpg,object,0.782,550.97,227.19,1225.48,1294.19,1,GazetteDrouot_25173083_03_01,"[550.97, 227.19, 1225.48, 1294.19]"
GazetteDrouot_25173083_03.jpg,object,0.614,217.66,846.45,479.9,1260.01,2,GazetteDrouot_25173083_03_02,"[217.66, 846.45, 479.9, 1260.01]"
GazetteDrouot_5077690_01.jpg,object,0.871,225.75,91.97,579.87,445.0,1,GazetteDrouot_5077690_01_01,"[225.75, 91.97, 579.87, 445.0]"
Bonhams_2025-05-22_57_01.jpg,object,0.896,856.88,481.4,2117.65,2491.36,1,Bonhams_2025-05-22_57_01_01,"[856.88, 481.4, 2117.65, 2491.36]"
GazetteDrouot_11418156_01.jpg,object,0.82,40.63,33.1,579.42,592.25,1,GazetteDrouot_11418156_01_01,"[40.63, 33.1, 579.42, 592.25]"
GazetteDrouot_26883960_01.jpg,object,0.621,74.05,57.26,1864.22,1859.3,1,GazetteDrouot_26883960_01_01,"[74.05, 57.26, 1864.22, 1859.3]"
GazetteDrouot_15906249_05.jpg,object,0.878,207.56,143.88,1119.98,1771.01,1,GazetteDrouot_15906249_05_01,"[207.56, 143.88, 1119.98, 1771.01]"
GazetteDrouot_7018748_01.jpg,object,0.828,39.98,100.45,626.67,494.11,1,GazetteDrouot_7018748_01_01,"[39.98, 100.45, 626.67, 494.11]"
Christies_2022-10-24_1102_03.jpg,object,0.89,1275.74,163.33,1998.66,1889.66,1,Christies_2022-10-24_1102_03_01,"[1275.74, 163.33, 1998.66, 1889.66]"
GazetteDrouot_14451957_03.jpg,object,0.904,400.26,291.03,1513.47,1115.71,1,GazetteDrouot_14451957_03_01,"[400.26, 291.03, 1513.47, 1115.71]"
Christies_2008-04-08_174_01.jpg,object,0.784,40.94,66.46,241.22,543.43,1,Christies_2008-04-08_174_01_01,"[40.94, 66.46, 241.22, 543.43]"
Christies_2008-04-08_174_01.jpg,object,0.777,268.12,72.05,470.94,546.09,2,Christies_2008-04-08_174_01_02,"[268.12, 72.05, 470.94, 546.09]"
Bonhams_2024-02-21_128_01.jpg,object,0.54,1755.96,341.8,2750.51,1231.56,1,Bonhams_2024-02-21_128_01_01,"[1755.96, 341.8, 2750.51, 1231.56]"
Bonhams_2024-02-21_128_01.jpg,object,0.444,325.92,151.66,1126.12,1310.24,2,Bonhams_2024-02-21_128_01_02,"[325.92, 151.66, 1126.12, 1310.24]"
GazetteDrouot_23073509_03.jpg,object,0.891,302.97,198.47,693.8,956.55,1,GazetteDrouot_23073509_03_01,"[302.97, 198.47, 693.8, 956.55]"
GazetteDrouot_19098472_02.jpg,object,0.87,276.1,77.2,1176.5,1851.14,1,GazetteDrouot_19098472_02_01,"[276.1, 77.2, 1176.5, 1851.14]"
GazetteDrouot_21174049_03.jpg,object,0.761,170.87,0.08,888.29,954.56,1,GazetteDrouot_21174049_03_01,"[170.87, 0.08, 888.29, 954.56]"
Bonhams_2006-05-24_354_01.jpg,object,0.867,372.32,96.37,1106.2,1602.35,1,Bonhams_2006-05-24_354_01_01,"[372.32, 96.37, 1106.2, 1602.35]"
GazetteDrouot_16287820_01.jpg,object,0.886,679.85,45.2,1233.05,1208.19,1,GazetteDrouot_16287820_01_01,"[679.85, 45.2, 1233.05, 1208.19]"
GazetteDrouot_7304281_01.jpg,object,0.849,135.37,86.15,579.51,587.77,1,GazetteDrouot_7304281_01_01,"[135.37, 86.15, 579.51, 587.77]"
Christies_2016-04-22_433_01.jpg,object,0.723,351.94,361.75,998.52,1969.26,1,Christies_2016-04-22_433_01_01,"[351.94, 361.75, 998.52, 1969.26]"
Christies_2016-04-22_433_01.jpg,object,0.709,1217.39,307.81,2871.34,1962.49,2,Christies_2016-04-22_433_01_02,"[1217.39, 307.81, 2871.34, 1962.49]"
Christies_2021-09-30_296_03.jpg,object,0.56,488.14,494.72,1911.29,2622.83,1,Christies_2021-09-30_296_03_01,"[488.14, 494.72, 1911.29, 2622.83]"
Christies_2021-09-30_296_03.jpg,object,0.407,153.19,161.0,2264.45,2953.45,2,Christies_2021-09-30_296_03_02,"[153.19, 161.0, 2264.45, 2953.45]"
GazetteDrouot_5560569_01.jpg,object,0.875,120.01,156.9,757.68,553.62,1,GazetteDrouot_5560569_01_01,"[120.01, 156.9, 757.68, 553.62]"
GazetteDrouot_17928174_03.jpg,object,0.633,2.33,1.03,897.5,598.25,1,GazetteDrouot_17928174_03_01,"[2.33, 1.03, 897.5, 598.25]"
GazetteDrouot_17928174_03.jpg,object,0.448,233.85,33.25,658.72,453.44,2,GazetteDrouot_17928174_03_02,"[233.85, 33.25, 658.72, 453.44]"
GazetteDrouot_5995291_01.jpg,object,0.848,155.37,15.35,623.9,475.51,1,GazetteDrouot_5995291_01_01,"[155.37, 15.35, 623.9, 475.51]"
Christies_2017-04-28_281_01.jpg,object,0.691,1648.34,230.08,2965.12,1538.85,1,Christies_2017-04-28_281_01_01,"[1648.34, 230.08, 2965.12, 1538.85]"
Christies_2017-04-28_281_01.jpg,object,0.71,231.54,222.97,1540.49,1530.62,2,Christies_2017-04-28_281_01_02,"[231.54, 222.97, 1540.49, 1530.62]"
GazetteDrouot_17315976_01.jpg,object,0.6,414.82,799.97,961.26,1123.24,1,GazetteDrouot_17315976_01_01,"[414.82, 799.97, 961.26, 1123.24]"
GazetteDrouot_17315976_01.jpg,object,0.55,1463.32,542.01,1774.85,732.43,2,GazetteDrouot_17315976_01_02,"[1463.32, 542.01, 1774.85, 732.43]"
GazetteDrouot_17315976_01.jpg,object,0.499,1466.27,829.19,1783.65,1170.26,3,GazetteDrouot_17315976_01_03,"[1466.27, 829.19, 1783.65, 1170.26]"
GazetteDrouot_17315976_01.jpg,object,0.505,89.79,447.9,1288.89,759.03,4,GazetteDrouot_17315976_01_04,"[89.79, 447.9, 1288.89, 759.03]"
GazetteDrouot_17315976_01.jpg,object,0.432,28.44,77.39,1883.15,398.61,5,GazetteDrouot_17315976_01_05,"[28.44, 77.39, 1883.15, 398.61]"
GazetteDrouot_13141459_04.jpg,object,0.753,137.2,48.01,480.12,569.97,1,GazetteDrouot_13141459_04_01,"[137.2, 48.01, 480.12, 569.97]"
GazetteDrouot_13141459_04.jpg,object,0.695,521.49,282.68,768.67,572.06,2,GazetteDrouot_13141459_04_02,"[521.49, 282.68, 768.67, 572.06]"
GazetteDrouot_26883960_06.jpg,object,0.531,738.26,118.72,1214.45,647.58,1,GazetteDrouot_26883960_06_01,"[738.26, 118.72, 1214.45, 647.58]"
GazetteDrouot_26883960_06.jpg,object,0.484,1662.78,0.22,1918.02,225.75,2,GazetteDrouot_26883960_06_02,"[1662.78, 0.22, 1918.02, 225.75]"
GazetteDrouot_26883960_06.jpg,object,0.413,1.18,0.07,358.83,148.1,3,GazetteDrouot_26883960_06_03,"[1.18, 0.07, 358.83, 148.1]"
GazetteDrouot_28162309_03.jpg,object,0.849,100.75,245.52,1006.28,1281.28,1,GazetteDrouot_28162309_03_01,"[100.75, 245.52, 1006.28, 1281.28]"
GazetteDrouot_6297488_03.jpg,object,0.779,40.89,137.93,430.99,562.89,1,GazetteDrouot_6297488_03_01,"[40.89, 137.93, 430.99, 562.89]"
GazetteDrouot_6297488_03.jpg,object,0.782,469.11,135.87,857.36,560.99,2,GazetteDrouot_6297488_03_02,"[469.11, 135.87, 857.36, 560.99]"
Sothebys_2023-04-26_130_01.jpg,object,0.842,627.94,248.64,1450.11,1767.61,1,Sothebys_2023-04-26_130_01_01,"[627.94, 248.64, 1450.11, 1767.61]"
Bonhams_2023-12-19_69_01.jpg,object,0.813,4.4,4.24,2860.69,2867.07,1,Bonhams_2023-12-19_69_01_01,"[4.4, 4.24, 2860.69, 2867.07]"
GazetteDrouot_5455916_01.jpg,object,0.866,16.12,23.66,584.81,592.88,1,GazetteDrouot_5455916_01_01,"[16.12, 23.66, 584.81, 592.88]"
GazetteDrouot_21604745_03.jpg,object,0.481,3.81,1.48,1914.98,1276.4,1,GazetteDrouot_21604745_03_01,"[3.81, 1.48, 1914.98, 1276.4]"
GazetteDrouot_28306947_01.jpg,object,0.705,11.09,170.78,248.93,416.54,1,GazetteDrouot_28306947_01_01,"[11.09, 170.78, 248.93, 416.54]"
GazetteDrouot_28306947_01.jpg,object,0.744,325.77,60.87,673.72,429.6,2,GazetteDrouot_28306947_01_02,"[325.77, 60.87, 673.72, 429.6]"
GazetteDrouot_21630729_01.jpg,object,0.79,80.15,77.57,973.18,968.38,1,GazetteDrouot_21630729_01_01,"[80.15, 77.57, 973.18, 968.38]"
GazetteDrouot_25570201_01.jpg,object,0.872,174.77,237.82,584.41,681.73,1,GazetteDrouot_25570201_01_01,"[174.77, 237.82, 584.41, 681.73]"
GazetteDrouot_23786451_03.jpg,object,0.89,335.79,261.8,1103.08,1643.36,1,GazetteDrouot_23786451_03_01,"[335.79, 261.8, 1103.08, 1643.36]"
GazetteDrouot_4416610_01.jpg,object,0.831,39.92,91.93,531.74,561.24,1,GazetteDrouot_4416610_01_01,"[39.92, 91.93, 531.74, 561.24]"
GazetteDrouot_20625875_01.jpg,object,0.898,656.96,123.77,1255.28,1089.87,1,GazetteDrouot_20625875_01_01,"[656.96, 123.77, 1255.28, 1089.87]"
GazetteDrouot_4458254_03.jpg,object,0.428,311.84,146.81,538.54,288.4,1,GazetteDrouot_4458254_03_01,"[311.84, 146.81, 538.54, 288.4]"
GazetteDrouot_4458254_03.jpg,object,0.449,13.39,130.12,560.19,564.35,2,GazetteDrouot_4458254_03_02,"[13.39, 130.12, 560.19, 564.35]"
GazetteDrouot_15325728_07.jpg,object,0.86,101.93,0.68,1263.29,1598.46,1,GazetteDrouot_15325728_07_01,"[101.93, 0.68, 1263.29, 1598.46]"
GazetteDrouot_6212807_01.jpg,object,0.849,113.62,133.84,392.27,556.52,1,GazetteDrouot_6212807_01_01,"[113.62, 133.84, 392.27, 556.52]"
Sothebys_2009-04-01_218_01.jpg,object,0.896,692.52,244.27,2212.04,2699.04,1,Sothebys_2009-04-01_218_01_01,"[692.52, 244.27, 2212.04, 2699.04]"
Bonhams_2007-09-18_7289_01.jpg,object,0.868,420.88,110.41,1044.77,1441.77,1,Bonhams_2007-09-18_7289_01_01,"[420.88, 110.41, 1044.77, 1441.77]"
GazetteDrouot_14451956_06.jpg,object,0.793,753.2,285.26,1491.68,1002.42,1,GazetteDrouot_14451956_06_01,"[753.2, 285.26, 1491.68, 1002.42]"
GazetteDrouot_14451956_06.jpg,object,0.672,454.96,680.67,748.99,988.48,2,GazetteDrouot_14451956_06_02,"[454.96, 680.67, 748.99, 988.48]"
GazetteDrouot_23073509_01.jpg,object,0.898,328.78,170.44,669.82,829.56,1,GazetteDrouot_23073509_01_01,"[328.78, 170.44, 669.82, 829.56]"
GazetteDrouot_25187307_02.jpg,object,0.765,90.95,26.4,1396.58,1418.19,1,GazetteDrouot_25187307_02_01,"[90.95, 26.4, 1396.58, 1418.19]"
GazetteDrouot_26413494_02.jpg,object,0.65,67.24,47.47,1005.48,969.28,1,GazetteDrouot_26413494_02_01,"[67.24, 47.47, 1005.48, 969.28]"
GazetteDrouot_12976557_05.jpg,object,0.776,-0.02,0.06,648.98,610.06,1,GazetteDrouot_12976557_05_01,"[-0.02, 0.06, 648.98, 610.06]"
GazetteDrouot_26413494_04.jpg,object,0.846,2.77,1.1,1495.31,996.07,1,GazetteDrouot_26413494_04_01,"[2.77, 1.1, 1495.31, 996.07]"
GazetteDrouot_5310459_04.jpg,object,0.868,150.04,15.82,814.34,574.43,1,GazetteDrouot_5310459_04_01,"[150.04, 15.82, 814.34, 574.43]"
GazetteDrouot_17911306_01.jpg,object,0.888,271.06,122.76,1093.72,1812.61,1,GazetteDrouot_17911306_01_01,"[271.06, 122.76, 1093.72, 1812.61]"
Christies_2018-04-26_234_02.jpg,object,0.717,106.15,98.52,3091.38,3071.22,1,Christies_2018-04-26_234_02_01,"[106.15, 98.52, 3091.38, 3071.22]"
GazetteDrouot_21174049_01.jpg,object,0.79,80.15,77.57,973.18,968.38,1,GazetteDrouot_21174049_01_01,"[80.15, 77.57, 973.18, 968.38]"
Sothebys_2007-10-24_141_01.jpg,object,0.861,360.96,569.93,2460.99,2331.86,1,Sothebys_2007-10-24_141_01_01,"[360.96, 569.93, 2460.99, 2331.86]"
GazetteDrouot_29606290_05.jpg,object,0.423,181.96,66.79,1176.41,1565.08,1,GazetteDrouot_29606290_05_01,"[181.96, 66.79, 1176.41, 1565.08]"
GazetteDrouot_29606290_05.jpg,object,0.404,180.83,67.48,1176.76,1912.49,2,GazetteDrouot_29606290_05_02,"[180.83, 67.48, 1176.76, 1912.49]"
GazetteDrouot_4458254_02.jpg,object,0.493,0.82,0.1,405.03,609.3,1,GazetteDrouot_4458254_02_01,"[0.82, 0.1, 405.03, 609.3]"
GazetteDrouot_29647151_03.jpg,object,0.877,377.77,78.58,613.87,619.54,1,GazetteDrouot_29647151_03_01,"[377.77, 78.58, 613.87, 619.54]"
Bonhams_2006-08-21_389_01.jpg,object,0.884,201.7,197.9,920.42,1544.33,1,Bonhams_2006-08-21_389_01_01,"[201.7, 197.9, 920.42, 1544.33]"
Christies_2016-04-22_419_01.jpg,object,0.884,386.1,331.76,1791.73,2866.58,1,Christies_2016-04-22_419_01_01,"[386.1, 331.76, 1791.73, 2866.58]"
GazetteDrouot_4917416_01.jpg,object,0.738,52.16,72.35,368.87,560.41,1,GazetteDrouot_4917416_01_01,"[52.16, 72.35, 368.87, 560.41]"
GazetteDrouot_4917416_01.jpg,object,0.706,379.36,65.34,677.54,524.27,2,GazetteDrouot_4917416_01_02,"[379.36, 65.34, 677.54, 524.27]"
GazetteDrouot_4755435_02.jpg,object,0.873,148.01,146.91,403.11,545.11,1,GazetteDrouot_4755435_02_01,"[148.01, 146.91, 403.11, 545.11]"
GazetteDrouot_9027837_02.jpg,object,0.689,10.34,20.33,597.24,598.65,1,GazetteDrouot_9027837_02_01,"[10.34, 20.33, 597.24, 598.65]"
Christies_2016-10-20_143_01.jpg,object,0.824,371.48,309.06,2836.48,2765.12,1,Christies_2016-10-20_143_01_01,"[371.48, 309.06, 2836.48, 2765.12]"
GazetteDrouot_5426740_02.jpg,object,0.604,13.63,22.19,228.16,331.96,1,GazetteDrouot_5426740_02_01,"[13.63, 22.19, 228.16, 331.96]"
GazetteDrouot_5426740_02.jpg,object,0.669,141.37,240.85,347.02,592.61,2,GazetteDrouot_5426740_02_02,"[141.37, 240.85, 347.02, 592.61]"
GazetteDrouot_5426740_02.jpg,object,0.451,0.3,304.87,123.21,480.38,3,GazetteDrouot_5426740_02_03,"[0.3, 304.87, 123.21, 480.38]"
GazetteDrouot_20100573_02.jpg,object,0.841,442.29,58.18,1067.58,1847.55,1,GazetteDrouot_20100573_02_01,"[442.29, 58.18, 1067.58, 1847.55]"
Christies_2008-04-09_276_01.jpg,object,0.881,86.03,39.97,410.56,640.37,1,Christies_2008-04-09_276_01_01,"[86.03, 39.97, 410.56, 640.37]"
GazetteDrouot_5016336_01.jpg,object,0.849,203.61,64.16,698.9,561.2,1,GazetteDrouot_5016336_01_01,"[203.61, 64.16, 698.9, 561.2]"
Bonhams_2006-05-16_22_01.jpg,object,0.695,94.19,113.36,2390.94,1276.98,1,Bonhams_2006-05-16_22_01_01,"[94.19, 113.36, 2390.94, 1276.98]"
GazetteDrouot_17154854_01.jpg,object,0.621,56.72,137.49,1001.4,1034.59,1,GazetteDrouot_17154854_01_01,"[56.72, 137.49, 1001.4, 1034.59]"
GazetteDrouot_21630729_05.jpg,object,0.665,1.33,0.15,996.66,902.22,1,GazetteDrouot_21630729_05_01,"[1.33, 0.15, 996.66, 902.22]"
Christies_2013-04-26_865_01.jpg,object,0.865,398.44,307.01,1500.58,2874.59,1,Christies_2013-04-26_865_01_01,"[398.44, 307.01, 1500.58, 2874.59]"
GazetteDrouot_15432997_01.jpg,object,0.753,46.94,370.66,1356.98,1671.22,1,GazetteDrouot_15432997_01_01,"[46.94, 370.66, 1356.98, 1671.22]"
GazetteDrouot_15261847_01.jpg,object,0.881,113.76,97.55,282.34,494.3,1,GazetteDrouot_15261847_01_01,"[113.76, 97.55, 282.34, 494.3]"
GazetteDrouot_26883960_05.jpg,object,0.608,1.3,263.87,1635.76,1372.57,1,GazetteDrouot_26883960_05_01,"[1.3, 263.87, 1635.76, 1372.57]"
GazetteDrouot_8759096_03.jpg,object,0.738,0.05,-0.06,406.05,609.94,1,GazetteDrouot_8759096_03_01,"[0.05, -0.06, 406.05, 609.94]"
GazetteDrouot_27746817_04.jpg,object,0.861,2.4,0.55,1436.68,976.61,1,GazetteDrouot_27746817_04_01,"[2.4, 0.55, 1436.68, 976.61]"
GazetteDrouot_19297204_01.jpg,object,0.77,230.51,411.26,1008.28,1347.62,1,GazetteDrouot_19297204_01_01,"[230.51, 411.26, 1008.28, 1347.62]"
GazetteDrouot_19297204_01.jpg,object,0.748,1003.42,343.37,1696.92,1206.91,2,GazetteDrouot_19297204_01_02,"[1003.42, 343.37, 1696.92, 1206.91]"
GazetteDrouot_15955391_01.jpg,object,0.767,188.57,29.69,715.88,554.36,1,GazetteDrouot_15955391_01_01,"[188.57, 29.69, 715.88, 554.36]"
GazetteDrouot_26883960_02.jpg,object,0.62,86.2,98.26,1831.22,1715.86,1,GazetteDrouot_26883960_02_01,"[86.2, 98.26, 1831.22, 1715.86]"
GazetteDrouot_21172464_01.jpg,object,0.638,41.05,48.09,950.93,554.69,1,GazetteDrouot_21172464_01_01,"[41.05, 48.09, 950.93, 554.69]"
GazetteDrouot_21172464_01.jpg,object,0.442,67.09,177.51,300.58,408.67,2,GazetteDrouot_21172464_01_02,"[67.09, 177.51, 300.58, 408.67]"
