image_file,label,score,x_min,y_min,x_max,y_max
APT_1891_0103.jpg,illustration,0.445,774.34,1525.74,1286.59,2297.24
APT_1891_0103.jpg,illustration,0.443,797.64,2376.57,1842.95,2551.69
APT_1891_0103.jpg,illustration,0.519,103.26,1396.58,335.45,2526.75
APT_1891_0112.jpg,illustration,0.588,166.34,1694.89,1847.06,2679.75
APT_1891_0112.jpg,illustration,0.489,534.8,1798.42,1527.65,2398.73
APT_1891_0112.jpg,illustration,0.52,147.92,207.16,1841.96,1203.81
APT_1891_0112.jpg,illustration,0.452,465.57,418.39,1587.0,1113.36
APT_1892_0057.jpg,illustration,0.616,580.32,233.56,1946.71,1200.18
APT_1892_0057.jpg,illustration,0.507,107.82,281.38,431.94,1196.61
APT_1892_0057.jpg,illustration,0.507,110.75,1549.81,432.76,2645.26
APT_1892_0057.jpg,illustration,0.622,575.16,1257.74,1940.11,2628.86
APT_1892_0073.jpg,illustration,0.913,201.3,535.17,1820.03,2367.12
APT_1892_0101.jpg,illustration,0.903,206.14,289.8,1806.8,2601.19
APT_1893_0018.jpg,illustration,0.81,163.44,338.84,1888.13,2045.91
APT_1893_0038.jpg,illustration,0.728,226.75,291.67,1750.38,2531.11
APT_1893_0070.jpg,illustration,0.568,226.21,242.0,1833.97,1239.29
APT_1893_0070.jpg,illustration,0.512,224.6,1309.87,1841.32,2533.96
APT_1893_0095.jpg,illustration,0.709,297.16,262.6,1728.45,1551.67
APT_1893_0095.jpg,illustration,0.658,148.98,1647.5,1870.63,2581.04
APT_1894_0100.jpg,illustration,0.876,672.08,287.18,1447.59,2796.01
APT_1896_0054.jpg,illustration,0.626,314.96,1662.19,1665.52,2402.49
APT_1896_0054.jpg,illustration,0.543,358.19,283.65,1272.93,1546.9
APT_1897_0015.jpg,illustration,0.756,387.49,546.77,1501.04,2262.94
APT_1898_0095.jpg,illustration,0.912,277.86,294.37,1595.29,2436.61
APT_1899_0046.jpg,illustration,0.912,389.41,311.06,1465.57,2485.87
APT_1899_0068.jpg,illustration,0.883,114.25,295.22,1748.26,2503.23
APT_1899_0079.jpg,illustration,0.65,149.01,258.36,1077.11,1499.14
APT_1899_0079.jpg,illustration,0.534,1234.67,358.85,1749.34,1451.6
APT_1899_0079.jpg,illustration,0.49,600.56,1734.32,1392.52,2455.07
APT_1899_0079.jpg,illustration,0.462,164.15,1755.24,910.32,2255.25
APT_1899_0079.jpg,illustration,0.487,1020.23,1633.9,1734.9,2343.83
APT_1900_0035.jpg,illustration,0.603,193.13,2017.63,1730.61,2441.67
APT_1900_0035.jpg,illustration,0.473,814.44,692.63,1668.2,1854.77
APT_1900_0035.jpg,illustration,0.443,187.14,1390.36,689.18,1890.93
APT_1900_0035.jpg,illustration,0.456,163.0,279.18,1327.72,1413.58
APT_1900_0035.jpg,illustration,0.432,1419.1,266.22,1750.88,780.15
APT_1900_0045.jpg,illustration,0.571,888.74,578.02,1780.67,2309.2
APT_1900_0045.jpg,illustration,0.419,117.65,300.23,1787.76,2465.81
APT_1900_0045.jpg,illustration,0.441,121.03,1244.51,940.05,2465.14
APT_1900_0047.jpg,illustration,0.618,725.53,273.66,1177.39,792.79
APT_1900_0047.jpg,illustration,0.664,119.78,284.0,648.63,1363.63
APT_1900_0047.jpg,illustration,0.606,227.31,1476.17,576.94,2055.66
APT_1900_0047.jpg,illustration,0.524,1316.26,282.0,1788.39,772.21
APT_1900_0047.jpg,illustration,0.422,1333.47,475.17,1586.56,769.05
APT_1900_0072.jpg,illustration,0.609,147.21,1989.52,736.34,2464.44
APT_1900_0072.jpg,illustration,0.598,796.26,2000.93,1734.09,2467.01
APT_1900_0072.jpg,illustration,0.751,130.75,301.17,1717.95,1879.03
APT_1900_0073.jpg,illustration,0.694,94.8,1461.35,1041.08,2429.01
APT_1900_0073.jpg,illustration,0.624,128.94,260.62,1748.32,1098.81
APT_1900_0073.jpg,illustration,0.546,1101.11,1533.6,1761.96,1862.06
APT_1900_0073.jpg,illustration,0.503,1059.78,2044.78,1782.34,2348.53
APT_1900_0085.jpg,illustration,0.518,656.96,284.67,1208.68,899.5
APT_1900_0085.jpg,illustration,0.415,143.4,554.1,688.82,1232.7
APT_1900_0085.jpg,illustration,0.453,145.43,280.39,1749.26,2406.87
APT_1900_0085.jpg,illustration,0.491,1131.05,1524.25,1732.53,2338.12
APT_1902_0018.jpg,illustration,0.722,176.44,318.92,1802.33,2537.1
APT_1902_0037.jpg,illustration,0.873,256.18,308.49,1729.57,2504.35
APT_1902_0038.jpg,illustration,0.658,316.17,531.6,1624.82,2157.11
APT_1902_0047.jpg,illustration,0.795,213.65,288.43,1748.79,2624.36
APT_1902_0061.jpg,illustration,0.575,177.98,268.21,1813.64,2579.79
APT_1903_0022.jpg,illustration,0.466,182.04,300.29,1768.62,2620.65
Beaumont-Collinot_1859_015.jpg,illustration,0.749,789.63,773.04,2251.09,2984.08
Beaumont-Collinot_1859_017.jpg,illustration,0.754,714.85,630.87,2355.89,3170.14
Beaumont-Collinot_1859_019.jpg,illustration,0.792,615.6,1047.53,2284.31,2855.55
Beaumont-Collinot_1859_021.jpg,illustration,0.647,712.99,330.08,2306.34,3360.56
Beaumont-Collinot_1859_023.jpg,illustration,0.797,1033.23,903.23,1968.89,2557.5
Beaumont-Collinot_1859_025.jpg,illustration,0.81,681.82,559.26,2107.1,3354.69
Beaumont-Collinot_1859_027.jpg,illustration,0.797,623.96,1041.07,1930.84,2877.71
Beaumont-Collinot_1859_029.jpg,illustration,0.736,628.93,860.66,2141.0,3065.72
Beaumont-Collinot_1859_031.jpg,illustration,0.7,517.03,882.44,2263.38,3014.29
Beaumont-Collinot_1859_033.jpg,illustration,0.861,691.34,875.03,2060.25,3013.59
Beaumont-Collinot_1859_035.jpg,illustration,0.726,856.76,599.92,1690.18,3318.24
Beaumont-Collinot_1859_037.jpg,illustration,0.603,714.78,868.24,2241.87,2707.77
Beaumont-Collinot_1859_037.jpg,illustration,0.51,876.08,1014.57,1389.49,1686.93
Beaumont-Collinot_1859_037.jpg,illustration,0.477,1391.69,1747.0,2197.11,2689.31
Beaumont-Collinot_1859_037.jpg,illustration,0.483,1595.73,970.07,2029.78,1693.84
Beaumont-Collinot_1859_037.jpg,illustration,0.413,765.66,1842.86,1322.04,2607.1
Beaumont-Collinot_1859_039.jpg,illustration,0.614,783.72,1661.93,1972.59,2335.47
Beaumont-Collinot_1859_039.jpg,illustration,0.55,936.43,761.82,1855.87,1221.85
Beaumont-Collinot_1859_039.jpg,illustration,0.508,925.25,2787.01,1824.1,3245.54
Beaumont-Collinot_1859_039.jpg,illustration,0.413,773.82,609.1,2048.99,1403.6
Beaumont-Collinot_1859_041.jpg,illustration,0.818,787.64,781.65,2078.14,2731.62
Beaumont-Collinot_1859_043.jpg,illustration,0.575,604.52,745.52,1334.44,2729.27
Beaumont-Collinot_1859_043.jpg,illustration,0.449,603.22,735.71,2066.47,2733.85
Beaumont-Collinot_1859_043.jpg,illustration,0.568,1304.79,749.87,2060.97,2719.29
Beaumont-Collinot_1859_045.jpg,illustration,0.835,719.05,758.92,2117.39,2823.88
Beaumont-Collinot_1859_047.jpg,illustration,0.809,565.63,1178.85,2047.37,2715.95
Beaumont-Collinot_1859_049.jpg,illustration,0.496,1966.08,1548.34,2305.09,2368.22
Beaumont-Collinot_1859_049.jpg,illustration,0.445,596.27,1559.69,894.78,2353.01
Beaumont-Collinot_1859_049.jpg,illustration,0.564,550.31,718.14,2320.11,2986.81
Beaumont-Collinot_1859_051.jpg,illustration,0.762,747.88,722.6,1897.2,2905.47
Beaumont-Collinot_1859_053.jpg,illustration,0.483,242.36,271.08,2489.91,3643.86
Beaumont-Collinot_1859_055.jpg,illustration,0.756,900.14,944.91,1872.49,2467.61
Beaumont-Collinot_1859_057.jpg,illustration,0.783,845.86,923.1,1922.61,2560.99
Beaumont-Collinot_1859_059.jpg,illustration,0.572,808.65,1529.52,1721.91,2436.69
Beaumont-Collinot_1859_059.jpg,illustration,0.56,400.18,922.08,2171.33,3040.64
Beaumont-Collinot_1859_059.jpg,illustration,0.543,1388.51,942.2,2016.73,1571.49
Beaumont-Collinot_1859_059.jpg,illustration,0.541,485.42,962.3,1073.72,1552.15
Beaumont-Collinot_1859_059.jpg,illustration,0.526,434.54,2396.49,1047.48,2989.71
Beaumont-Collinot_1859_059.jpg,illustration,0.459,1372.17,2385.74,2004.91,3023.43
Beaumont-Collinot_1859_061.jpg,illustration,0.687,716.75,601.74,2244.38,2885.69
Beaumont-Collinot_1859_063.jpg,illustration,0.775,1041.62,730.7,1820.04,2835.12
Beaumont-Collinot_1859_065.jpg,illustration,0.793,717.91,1243.68,2046.99,2666.49
Beaumont-Collinot_1859_067.jpg,illustration,0.586,489.39,929.22,2375.85,2754.43
Beaumont-Collinot_1859_067.jpg,illustration,0.411,89.83,106.39,2890.69,3823.99
Beaumont-Collinot_1859_069.jpg,illustration,0.76,753.83,1071.13,2206.26,2554.18
Beaumont-Collinot_1859_071.jpg,illustration,0.641,1090.21,906.05,1869.99,2583.87
Beaumont-Collinot_1859_071.jpg,illustration,0.407,81.11,105.98,2898.61,3823.06
Beaumont-Collinot_1859_073.jpg,illustration,0.792,763.49,909.28,2001.53,2728.39
Beaumont-Collinot_1859_077.jpg,illustration,0.707,952.78,1039.61,1807.58,2577.16
Beaumont-Collinot_1859_079.jpg,illustration,0.764,601.7,932.4,1960.99,2997.01
Beaumont-Collinot_1859_081.jpg,illustration,0.87,449.72,767.23,2141.94,3188.47
Beaumont-Collinot_1859_085.jpg,illustration,0.759,574.06,965.31,2024.18,3026.77
Beaumont-Collinot_1859_091.jpg,illustration,0.748,710.36,1157.08,1669.52,2825.52
Beaumont-Collinot_1859_099.jpg,illustration,0.806,648.99,813.44,2074.18,2880.55
Beaumont-Collinot_1859_101.jpg,illustration,0.807,906.69,1154.58,1940.41,2496.05
Beaumont-Collinot_1859_105.jpg,illustration,0.74,591.01,1155.98,1876.37,1696.24
Beaumont-Collinot_1859_105.jpg,illustration,0.706,587.47,2329.85,1914.64,2843.85
Beaumont-Collinot_1859_109.jpg,illustration,0.865,611.99,1053.39,2112.01,2660.65
Beaumont-Collinot_1859_111.jpg,illustration,0.786,849.71,1138.35,1746.31,2761.06
Beaumont-Collinot_1859_115.jpg,illustration,0.78,558.11,965.65,2185.3,3000.14
Beaumont-Collinot_1859_119.jpg,illustration,0.758,599.63,1160.94,1900.82,2792.88
Beaumont-Collinot_1859_121.jpg,illustration,0.788,413.9,700.38,2056.63,3234.54
Beaumont-Collinot_1859_123.jpg,illustration,0.638,291.35,473.7,2357.11,3100.41
Beaumont-Collinot_1859_125.jpg,illustration,0.777,608.81,1068.34,2136.29,2635.67
Beaumont-Collinot_1859_129.jpg,illustration,0.819,726.78,820.47,2119.25,2947.73
Beaumont-Collinot_1859_131.jpg,illustration,0.682,487.63,1622.8,1802.2,2352.86
Beaumont-Collinot_1859_131.jpg,illustration,0.544,1075.86,2605.02,1680.17,3505.77
Beaumont-Collinot_1859_131.jpg,illustration,0.531,1087.86,513.61,1739.99,1387.1
Beaumont-Collinot_1859_141.jpg,illustration,0.785,549.55,715.87,2290.27,2964.26
Beaumont-Collinot_1859_145.jpg,illustration,0.833,564.28,600.8,2201.09,3053.36
Beaumont-Collinot_1859_147.jpg,illustration,0.818,637.72,766.71,2133.3,3093.79
Beaumont-Collinot_1859_153.jpg,illustration,0.64,674.1,698.94,1876.74,1251.82
Beaumont-Collinot_1859_153.jpg,illustration,0.586,642.74,2764.63,1821.9,3292.49
Beaumont-Collinot_1859_153.jpg,illustration,0.739,827.07,1660.11,1803.0,2317.59
Beaumont-Collinot_1859_155.jpg,illustration,0.701,484.89,828.99,2302.34,2909.76
Beaumont-Collinot_1859_155.jpg,illustration,0.471,486.01,2238.87,2293.63,2893.99
Beaumont-Collinot_1859_157.jpg,illustration,0.664,516.72,787.9,2243.89,3011.53
Beaumont-Collinot_1859_157.jpg,illustration,0.422,65.11,118.03,2968.92,3841.76
Beaumont-Collinot_1859_159.jpg,illustration,0.676,320.25,700.35,2451.22,2965.6
Beaumont-Collinot_1859_165.jpg,illustration,0.761,851.17,659.88,1889.55,3009.7
Beaumont-Collinot_1859_167.jpg,illustration,0.722,573.33,845.82,2153.42,3105.99
Beaumont-Collinot_1859_167.jpg,illustration,0.506,631.12,891.37,1281.76,1223.84
Beaumont-Collinot_1859_167.jpg,illustration,0.464,615.86,1283.58,1281.03,1608.09
Beaumont-Collinot_1859_171.jpg,illustration,0.736,513.66,762.95,2015.15,1787.01
Beaumont-Collinot_1859_171.jpg,illustration,0.717,528.06,2135.1,2059.67,3195.44
Beaumont-Collinot_1859_183.jpg,illustration,0.775,522.23,764.29,2277.97,2978.81
Beaumont-Collinot_1859_185.jpg,illustration,0.745,678.34,799.7,2076.69,2850.65
Beaumont-Collinot_1859_185.jpg,illustration,0.435,804.17,1233.81,1623.22,2403.04
Beaumont-Collinot_1859_187.jpg,illustration,0.629,466.91,702.57,2113.47,3257.18
Beaumont-Collinot_1859_187.jpg,illustration,0.462,1056.87,726.78,1724.9,1793.18
Beaumont-Collinot_1859_187.jpg,illustration,0.448,1098.86,2395.51,1646.66,3244.54
Beaumont-Collinot_1859_187.jpg,illustration,0.452,465.41,2472.83,1091.62,3233.64
Beaumont-Collinot_1859_187.jpg,illustration,0.418,1588.42,1657.03,2028.06,2502.61
Beaumont-Collinot_1859_187.jpg,illustration,0.431,498.89,721.62,1005.59,1536.83
Beaumont-Collinot_1859_187.jpg,illustration,0.425,502.59,1660.47,947.25,2402.23
Beaumont-Collinot_1859_189.jpg,illustration,0.814,595.41,1002.04,1990.9,2932.78
Beaumont-Collinot_1859_193.jpg,illustration,0.842,575.01,849.34,2137.93,2929.71
Beaumont-Collinot_1859_197.jpg,illustration,0.854,865.46,959.52,1925.12,2696.62
Beaumont-Collinot_1859_201.jpg,illustration,0.834,610.04,697.66,2186.67,3093.7
Beaumont-Collinot_1859_205.jpg,illustration,0.782,844.35,896.22,1920.1,2704.03
Beaumont-Collinot_1859_213.jpg,illustration,0.624,561.38,626.52,2198.57,3036.22
Beaumont-Collinot_1859_213.jpg,illustration,0.422,68.35,111.67,2927.69,3842.39
Beaumont-Collinot_1859_219.jpg,illustration,0.688,546.15,794.52,2051.88,3112.6
Beaumont-Collinot_1859_225.jpg,illustration,0.829,547.95,853.66,2206.01,3116.37
Beaumont-Collinot_1859_231.jpg,illustration,0.741,522.03,882.46,2088.92,3091.82
Beaumont-Collinot_1859_235.jpg,illustration,0.821,636.69,814.91,2129.18,2911.67
Beaumont-Collinot_1859_237.jpg,illustration,0.701,508.11,800.97,2298.7,2917.09
Beaumont-Collinot_1859_241.jpg,illustration,0.744,529.82,867.54,1996.59,3048.41
Beaumont-Collinot_1859_243.jpg,illustration,0.799,792.38,936.26,2000.7,2745.75
Beaumont-Collinot_1859_247.jpg,illustration,0.781,792.33,583.47,2109.25,3084.02
Beaumont-Collinot_1859_249.jpg,illustration,0.811,678.09,857.8,2074.88,2877.09
Beaumont-Collinot_1859_255.jpg,illustration,0.634,222.71,574.56,2653.13,3092.01
Beaumont-Collinot_1859_263.jpg,illustration,0.572,825.18,709.91,1972.61,2914.12
Beaumont-Collinot_1859_271.jpg,illustration,0.779,442.36,839.98,2281.16,3009.62
Beaumont-Collinot_1859_273.jpg,illustration,0.821,577.54,546.42,2067.73,3399.5
Beaumont-Collinot_1859_279.jpg,illustration,0.756,824.33,953.56,2108.9,2794.15
Beaumont-Collinot_1859_281.jpg,illustration,0.761,819.68,973.81,2030.69,2704.4
Beaumont-Collinot_1859_287.jpg,illustration,0.722,600.01,2107.69,2087.84,3558.52
Beaumont-Collinot_1859_287.jpg,illustration,0.738,566.82,332.5,2084.0,1834.48
Beaumont-Collinot_1859_289.jpg,illustration,0.676,665.05,709.55,2196.18,2875.29
Beaumont-Collinot_1859_289.jpg,illustration,0.436,737.25,716.75,2087.09,1300.8
Beaumont-Collinot_1859_289.jpg,illustration,0.427,744.33,1294.48,2086.89,1871.54
Beaumont-Collinot_1859_289.jpg,illustration,0.412,744.35,1857.98,2095.33,2429.14
Beaumont-Collinot_1859_291.jpg,illustration,0.655,651.47,784.25,2199.29,2782.23
Beaumont-Collinot_1859_293.jpg,illustration,0.791,681.88,959.83,1952.93,2964.87
Beaumont-Collinot_1880_013.jpg,illustration,0.485,1241.68,1992.08,2906.78,4469.91
Beaumont-Collinot_1880_013.jpg,illustration,0.533,1236.15,1930.28,5234.67,7817.79
Beaumont-Collinot_1880_013.jpg,illustration,0.479,1316.66,6152.31,4067.89,7791.28
Beaumont-Collinot_1880_013.jpg,illustration,0.461,1253.27,4695.83,2738.29,5812.72
Beaumont-Collinot_1880_013.jpg,illustration,0.458,3004.81,3669.85,4425.13,5046.56
Beaumont-Collinot_1880_013.jpg,illustration,0.428,2993.12,2230.15,4272.75,3570.73
Beaumont-Collinot_1880_013.jpg,illustration,0.432,2823.71,5148.8,4321.77,6039.64
Beaumont-Collinot_1880_013.jpg,illustration,0.402,4492.66,5486.89,5154.69,6144.45
Beaumont-Collinot_1880_019.jpg,illustration,0.717,1107.94,1469.47,5222.89,8353.87
Beaumont-Collinot_1880_021.jpg,illustration,0.771,600.41,2195.74,5415.86,7042.87
Beaumont-Collinot_1880_023.jpg,illustration,0.926,1636.98,1446.05,4492.73,8233.93
Beaumont-Collinot_1880_025.jpg,illustration,0.447,715.8,3203.99,5543.07,5389.19
Beaumont-Collinot_1880_025.jpg,illustration,0.556,710.8,5755.92,5546.39,7510.86
Beaumont-Collinot_1880_025.jpg,illustration,0.519,700.19,2007.65,5569.74,7511.57
Beaumont-Collinot_1880_027.jpg,illustration,0.907,823.13,1578.34,5335.17,8052.85
Beaumont-Collinot_1880_029.jpg,illustration,0.849,1039.0,1482.08,5382.95,7716.83
Beaumont-Collinot_1880_031.jpg,illustration,0.908,2134.74,2039.54,3931.97,7225.91
Beaumont-Collinot_1880_033.jpg,illustration,0.919,1665.07,2250.7,4494.9,7063.23
Beaumont-Collinot_1880_035.jpg,illustration,0.695,1047.83,684.65,5317.0,8765.41
Beaumont-Collinot_1880_037.jpg,illustration,0.875,1490.4,3009.67,4643.02,5893.12
Beaumont-Collinot_1880_041.jpg,illustration,0.438,624.62,2742.0,2198.61,5209.23
Beaumont-Collinot_1880_041.jpg,illustration,0.411,1443.58,2711.98,5521.13,6926.88
Beaumont-Collinot_1880_041.jpg,illustration,0.431,638.17,2702.39,5532.86,6931.77
Beaumont-Collinot_1880_043.jpg,illustration,0.916,1181.69,2818.34,5055.49,6576.6
Beaumont-Collinot_1880_045.jpg,illustration,0.935,1168.4,2732.92,4925.91,6389.34
Beaumont-Collinot_1880_047.jpg,illustration,0.91,1391.2,2727.92,5180.08,6556.27
Beaumont-Collinot_1880_049.jpg,illustration,0.894,1246.84,2589.57,5285.57,6661.39
Beaumont-Collinot_1880_051.jpg,illustration,0.918,1307.27,2536.64,5267.01,6561.4
Beaumont-Collinot_1880_053.jpg,illustration,0.749,1523.43,2292.68,4764.98,7135.94
Beaumont-Collinot_1880_055.jpg,illustration,0.841,1583.48,2229.89,4758.21,7303.44
Beaumont-Collinot_1880_057.jpg,illustration,0.46,1862.62,2476.56,4486.53,6637.71
Beaumont-Collinot_1880_059.jpg,illustration,0.896,1876.76,2382.08,4720.85,7103.2
Beaumont-Collinot_1880_061.jpg,illustration,0.885,1248.81,2062.65,5062.48,7650.1
Beaumont-Collinot_1880_063.jpg,illustration,0.838,1554.87,1870.77,4961.11,7286.08
Beaumont-Collinot_1880_065.jpg,illustration,0.601,1217.47,1830.95,2659.27,7780.39
Beaumont-Collinot_1880_065.jpg,illustration,0.432,3646.8,3182.36,4552.71,7084.24
Beaumont-Collinot_1880_065.jpg,illustration,0.44,2697.35,1854.69,4888.41,7796.86
Beaumont-Collinot_1880_065.jpg,illustration,0.427,1213.98,1811.51,4917.7,7817.21
Beaumont-Collinot_1880_065.jpg,illustration,0.437,2721.35,1863.29,4913.75,4752.99
Beaumont-Collinot_1880_067.jpg,illustration,0.526,4291.38,2950.72,4983.82,6991.64
Beaumont-Collinot_1880_067.jpg,illustration,0.512,1945.64,3690.84,2669.83,5723.72
Beaumont-Collinot_1880_067.jpg,illustration,0.447,1311.34,3082.14,2012.23,6927.09
Beaumont-Collinot_1880_067.jpg,illustration,0.484,2104.21,5858.04,2883.06,6941.05
Beaumont-Collinot_1880_067.jpg,illustration,0.489,3550.88,3464.75,4228.22,4673.23
Beaumont-Collinot_1880_067.jpg,illustration,0.491,3222.17,4746.35,4322.26,7175.89
Beaumont-Collinot_1880_067.jpg,illustration,0.546,2665.47,3015.01,3504.63,6202.0
Beaumont-Collinot_1880_067.jpg,illustration,0.489,1308.78,2958.36,4991.28,7170.15
Beaumont-Collinot_1880_069.jpg,illustration,0.756,1541.47,5285.47,4978.58,6739.38
Beaumont-Collinot_1880_069.jpg,illustration,0.76,1399.4,2945.19,4995.12,4340.25
Beaumont-Collinot_1880_071.jpg,illustration,0.772,1287.32,1967.03,5009.47,7566.61
Beaumont-Collinot_1880_071.jpg,illustration,0.483,1584.81,3146.39,3806.21,6326.18
Beaumont-Collinot_1880_073.jpg,illustration,0.858,1613.62,2366.28,4806.26,7317.61
Beaumont-Collinot_1880_075.jpg,illustration,0.91,1713.97,2194.55,4829.92,7361.19
Beaumont-Collinot_1880_077.jpg,illustration,0.845,655.06,1888.4,5529.84,7793.07
Beaumont-Collinot_1880_079.jpg,illustration,0.911,2217.37,1985.41,4309.23,7655.44
Beaumont-Collinot_1880_081.jpg,illustration,0.909,1081.31,975.98,5161.33,8717.26
Beaumont-Collinot_1880_083.jpg,illustration,0.775,1920.59,2666.66,4745.15,6846.55
Beaumont-Collinot_1880_083.jpg,illustration,0.459,2528.31,3291.35,4121.43,6210.0
Beaumont-Collinot_1880_085.jpg,illustration,0.819,1461.68,2212.58,4989.05,6999.16
Beaumont-Collinot_1880_085.jpg,illustration,0.444,2503.79,3558.01,3958.94,6254.78
Beaumont-Collinot_1880_087.jpg,illustration,0.572,1158.46,1998.11,5021.11,7979.35
Beaumont-Collinot_1880_089.jpg,illustration,0.906,2118.43,2464.55,4408.38,6657.34
Beaumont-Collinot_1880_091.jpg,illustration,0.541,853.5,4507.62,5534.52,5861.56
Beaumont-Collinot_1880_091.jpg,illustration,0.578,848.49,3055.28,5524.51,4359.27
Beaumont-Collinot_1880_093.jpg,illustration,0.677,1348.65,2505.53,4768.07,7395.59
Beaumont-Collinot_1880_093.jpg,illustration,0.489,1368.27,2590.75,2693.84,7331.2
Beaumont-Collinot_1880_093.jpg,illustration,0.4,3831.96,2545.51,4586.67,4712.23
Beaumont-Collinot_1880_095.jpg,illustration,0.891,1455.31,2359.97,4891.18,7132.96
Beaumont-Collinot_1880_097.jpg,illustration,0.91,2178.96,2248.15,4087.5,6662.53
Beaumont-Collinot_1880_099.jpg,illustration,0.545,1267.54,4301.6,4756.87,6064.9
Beaumont-Collinot_1880_099.jpg,illustration,0.544,1230.64,2430.59,4735.42,3683.31
Beaumont-Collinot_1880_099.jpg,illustration,0.478,1245.8,6087.4,4006.18,6667.7
Beaumont-Collinot_1880_099.jpg,illustration,0.459,1352.94,6825.67,3540.39,7551.08
Beaumont-Collinot_1880_099.jpg,illustration,0.425,3712.43,6665.0,4642.44,7601.19
Beaumont-Collinot_1880_099.jpg,illustration,0.476,1210.39,2430.36,4802.43,7613.68
Beaumont-Collinot_1880_101.jpg,illustration,0.777,2196.56,2381.65,5448.32,7136.07
Beaumont-Collinot_1880_101.jpg,illustration,0.662,853.8,2477.73,2030.06,6959.04
Beaumont-Collinot_1880_103.jpg,illustration,0.797,1648.23,2315.6,4841.28,6721.01
Beaumont-Collinot_1880_103.jpg,illustration,0.44,2347.71,3381.02,4114.74,6035.01
Beaumont-Collinot_1880_105.jpg,illustration,0.764,3181.74,1923.43,5258.93,7301.12
Beaumont-Collinot_1880_105.jpg,illustration,0.794,1351.68,1899.97,3323.63,7334.77
Beaumont-Collinot_1880_107.jpg,illustration,0.66,797.08,2258.75,5757.34,7233.55
Beaumont-Collinot_1880_109.jpg,illustration,0.915,1365.2,2072.93,4840.87,7072.45
Beaumont-Collinot_1880_111.jpg,illustration,0.893,1548.02,1339.13,5063.63,8267.16
Beaumont-Collinot_1880_113.jpg,illustration,0.896,1409.74,2036.17,5202.19,7628.79
Beaumont-Collinot_1880_116.jpg,illustration,0.427,2037.74,1474.11,8760.89,8118.22
Beaumont-Collinot_1880_118.jpg,illustration,0.888,1822.37,1931.29,4389.46,7880.31
Beaumont-Collinot_1880_120.jpg,illustration,0.896,1126.32,1987.32,5274.43,7483.16
Beaumont-Collinot_1880_122.jpg,illustration,0.643,3221.96,2903.48,5276.62,3964.98
Beaumont-Collinot_1880_122.jpg,illustration,0.579,3229.55,4069.05,5222.69,6155.28
Beaumont-Collinot_1880_122.jpg,illustration,0.584,1385.97,4143.0,3139.49,6190.38
Beaumont-Collinot_1880_122.jpg,illustration,0.546,1381.01,3018.43,3299.29,3985.77
Beaumont-Collinot_1880_124.jpg,illustration,0.747,1697.9,2611.91,4676.95,6110.4
Beaumont-Collinot_1880_124.jpg,illustration,0.67,1750.13,4014.04,3813.16,6068.68
Beaumont-Collinot_1880_126.jpg,illustration,0.903,1341.58,1662.83,5274.56,7884.13
Beaumont-Collinot_1880_129.jpg,illustration,0.91,2460.48,1487.45,10797.29,8070.14
Beaumont-Collinot_1883A_011.jpg,illustration,0.844,2986.25,1946.87,7217.78,5279.85
Beaumont-Collinot_1883A_013.jpg,illustration,0.905,2762.19,1644.18,7055.93,5611.69
Beaumont-Collinot_1883A_015.jpg,illustration,0.51,2238.43,1459.78,7939.4,5698.83
Beaumont-Collinot_1883A_015.jpg,illustration,0.434,2256.4,1711.53,3057.96,5218.16
Beaumont-Collinot_1883A_017.jpg,illustration,0.6,2004.47,1920.0,4352.34,5331.83
Beaumont-Collinot_1883A_017.jpg,illustration,0.451,2001.36,1776.0,7685.33,5481.29
Beaumont-Collinot_1883A_017.jpg,illustration,0.485,4237.33,1781.39,7660.43,5482.52
Beaumont-Collinot_1883A_019.jpg,illustration,0.93,1508.81,1882.2,8247.03,5366.32
Beaumont-Collinot_1883A_021.jpg,illustration,0.761,2421.46,1737.49,7637.05,5360.65
Beaumont-Collinot_1883A_021.jpg,illustration,0.414,2468.17,2038.04,4377.14,5308.79
Beaumont-Collinot_1883A_023.jpg,illustration,0.822,3293.99,1617.15,6908.96,5563.48
Beaumont-Collinot_1883A_025.jpg,illustration,0.883,3225.45,1778.34,6782.58,5595.69
Beaumont-Collinot_1883A_027.jpg,illustration,0.643,3429.04,3355.35,6370.09,5457.64
Beaumont-Collinot_1883A_027.jpg,illustration,0.551,6273.29,3785.61,7878.56,5617.9
Beaumont-Collinot_1883A_027.jpg,illustration,0.598,5811.66,1622.22,7984.48,3762.95
Beaumont-Collinot_1883A_027.jpg,illustration,0.552,2177.76,1554.0,3892.02,3263.57
Beaumont-Collinot_1883A_027.jpg,illustration,0.509,4145.67,1954.22,5469.52,3194.55
Beaumont-Collinot_1883A_027.jpg,illustration,0.536,2100.92,3301.61,3179.74,5528.48
Beaumont-Collinot_1883A_029.jpg,illustration,0.451,2346.77,2779.32,7803.04,3993.18
Beaumont-Collinot_1883A_029.jpg,illustration,0.427,4009.88,4230.32,5727.49,4856.75
Beaumont-Collinot_1883A_029.jpg,illustration,0.405,2392.7,4281.46,3899.3,4794.16
Beaumont-Collinot_1883A_029.jpg,illustration,0.418,2315.87,2039.15,7826.6,4868.21
Beaumont-Collinot_1883A_031.jpg,illustration,0.55,3176.75,1818.83,3987.49,5142.39
Beaumont-Collinot_1883A_031.jpg,illustration,0.525,6394.06,3365.2,7088.11,5019.23
