,Lot_id,Sale_id,Lot,Description,Img_urls,Auteur,Url_lot,Maison_encheres,Id,Fichiers_img,error
402,21468478,139822,33,"BOL MASSIF CANTAGALLI DE STYLE IZNIK, FIN DU 19E SIÈCLE, ITALIEN| ||la coupe à fruits ou à punch reposant sur un pied piédestal, peinte sous glaçure en turquoise, bleu cobalt, vert et marron sur fond blanc, l'intérieur peint d'un médaillon central avec des œillets, avec une décoration de style persan sur l'ensemble des fleurs et du feuillage, avec la marque du coq Cantagalli sur le dessous, restaurée,|Le coq Cantagalli a été restauré.||39,5 cm de diamètre x 22 cm de hauteur","['https://cdn.drouot.com/d/image/lot?size=fullHD&path=2361/139822/5be9bf90b0211a9a86e2ee9ecb7481ee', 'https://cdn.drouot.com/d/image/lot?size=fullHD&path=2361/139822/056ecd1043bfc27bb5a70a90f024986e', 'https://cdn.drouot.com/d/image/lot?size=fullHD&path=2361/139822/79bcb0208b82a3bfd40606b6888200ec', 'https://cdn.drouot.com/d/image/lot?size=fullHD&path=2361/139822/c58d9b2eb4438d4b61c3fc23fb68fea9']",Cantagalli,https://www.gazette-drouot.com/lots/21468478-bol-massif-cantagalli-de-style---,GazetteDrouot,GazetteDrouot_21468478,"['GazetteDrouot_21468478_01.jpg', 'GazetteDrouot_21468478_02.jpg', 'GazetteDrouot_21468478_03.jpg', 'GazetteDrouot_21468478_04.jpg']",
403,21232924,139096,43,"Rare service à café Cantagalli italien orientaliste de style Iznik du XIXe siècle comprenant une cafetière et cinq tasses et soucoupes, écriture sur la partie supérieure de la cafetière, H.22cm L.16cm (cafetière)","['https://cdn.drouot.com/d/image/lot?size=fullHD&path=2109/139096/fd5775c40ae9d3e709dae5c23c924377', 'https://cdn.drouot.com/d/image/lot?size=fullHD&path=2109/139096/bbc041aaf58ed71b0e419a24522af592', 'https://cdn.drouot.com/d/image/lot?size=fullHD&path=2109/139096/ba1f61592082c8c8c056c912b817ec69', 'https://cdn.drouot.com/d/image/lot?size=fullHD&path=2109/139096/72729494d0555c26425a2bff245249eb', 'https://cdn.drouot.com/d/image/lot?size=fullHD&path=2109/139096/359dbc62824ec60595a62336da8a6366', 'https://cdn.drouot.com/d/image/lot?size=fullHD&path=2109/139096/7fbd6ee66e60abb93bb11af0e9e5a548', 'https://cdn.drouot.com/d/image/lot?size=fullHD&path=2109/139096/cc7049692ce92258108a58444c4534a7', 'https://cdn.drouot.com/d/image/lot?size=fullHD&path=2109/139096/85d30196cf315e5f8964fe97ca94a088', 'https://cdn.drouot.com/d/image/lot?size=fullHD&path=2109/139096/4cc2228c1806e2ef4ffec8539159b846', 'https://cdn.drouot.com/d/image/lot?size=fullHD&path=2109/139096/4ff3e659bbdffa25c094e199de1c2576', 'https://cdn.drouot.com/d/image/lot?size=fullHD&path=2109/139096/6b6ab891217402c76720612a6b101ca9', 'https://cdn.drouot.com/d/image/lot?size=fullHD&path=2109/139096/92a957009b720ed0f49f1e09840b87b4', 'https://cdn.drouot.com/d/image/lot?size=fullHD&path=2109/139096/8c178cbdccdc2bc76ef27a5432d704a3', 'https://cdn.drouot.com/d/image/lot?size=fullHD&path=2109/139096/8bfb9b169b0e8f41f4c95c09787f1591', 'https://cdn.drouot.com/d/image/lot?size=fullHD&path=2109/139096/bd8592b94e779c684e0704c978b921ea']",Cantagalli,https://www.gazette-drouot.com/lots/21232924-rare-service-a-cafe-cantagalli---,GazetteDrouot,GazetteDrouot_21232924,"['GazetteDrouot_21232924_01.jpg', 'GazetteDrouot_21232924_02.jpg', 'GazetteDrouot_21232924_03.jpg', 'GazetteDrouot_21232924_04.jpg', 'GazetteDrouot_21232924_05.jpg', 'GazetteDrouot_21232924_06.jpg', 'GazetteDrouot_21232924_07.jpg', 'GazetteDrouot_21232924_08.jpg', 'GazetteDrouot_21232924_09.jpg', 'GazetteDrouot_21232924_10.jpg', 'GazetteDrouot_21232924_11.jpg', 'GazetteDrouot_21232924_12.jpg', 'GazetteDrouot_21232924_13.jpg', 'GazetteDrouot_21232924_14.jpg', 'GazetteDrouot_21232924_15.jpg']",
404,21232925,139096,44,"Une belle chope orientaliste italienne Cantagalli de style Iznik du 19ème siècle, H.10cm","['https://cdn.drouot.com/d/image/lot?size=fullHD&path=2109/139096/327aff8c944d4030f5400400503064dc', 'https://cdn.drouot.com/d/image/lot?size=fullHD&path=2109/139096/a8091af8a81275851083d384ebbc9daa', 'https://cdn.drouot.com/d/image/lot?size=fullHD&path=2109/139096/0a71ff7ffff26e963da2a5ec8d21d7cb']",Cantagalli,https://www.gazette-drouot.com/lots/21232925-une-belle-chope-orientaliste---,GazetteDrouot,GazetteDrouot_21232925,"['GazetteDrouot_21232925_01.jpg', 'GazetteDrouot_21232925_02.jpg', 'GazetteDrouot_21232925_03.jpg']",
405,21232926,139096,45,"Vase bouteille Cantagalli italien du 19ème siècle dans le style Iznik, marqué Firenze Italy à la base, H.26cm,","['https://cdn.drouot.com/d/image/lot?size=fullHD&path=2109/139096/a8028541a7107721503e422ca88b5121', 'https://cdn.drouot.com/d/image/lot?size=fullHD&path=2109/139096/dcc3ad333442f90c51c8e221b41421df', 'https://cdn.drouot.com/d/image/lot?size=fullHD&path=2109/139096/29d745195f3c9cc5d04ee583a94ec32e', 'https://cdn.drouot.com/d/image/lot?size=fullHD&path=2109/139096/61333f53e92aab75ebbc0073b581f33f']",Cantagalli,https://www.gazette-drouot.com/lots/21232926-vase-bouteille-cantagalli---,GazetteDrouot,GazetteDrouot_21232926,"['GazetteDrouot_21232926_01.jpg', 'GazetteDrouot_21232926_02.jpg', 'GazetteDrouot_21232926_03.jpg', 'GazetteDrouot_21232926_04.jpg']",
406,21113266,138684,3012,CANTAGALLI|MAJAMIQUE ARTISTIQUE CANTAGALLI début du 20ème siècle. |Vase de style hispano-mauresque. |Formé sur le tour du potier et décoré à la main. |Hauteur 31 cm.,"['https://cdn.drouot.com/d/image/lot?size=fullHD&path=65/138684/8a7da5e84a6a7b97495cbc710272bb0a', 'https://cdn.drouot.com/d/image/lot?size=fullHD&path=65/138684/2d1cefeb1b4c610a75fa0deeafbc17c9']",Cantagalli,https://www.gazette-drouot.com/lots/21113266-cantagalli-majamique-artistique---,GazetteDrouot,GazetteDrouot_21113266,"['GazetteDrouot_21113266_01.jpg', 'GazetteDrouot_21113266_02.jpg']",
407,21059731,138439,121,"Cantagalli. Deux vases en céramique lustrée de style Hispano-Mauresque. Italie XIXe siècle |Two Cantagalli Hispano-Moresque style lustre pottery vases, Italy, 19th Century|each of piriform on a tall flared foot, with long cylindrical neck and cupped rim, a pair of seated lion handles to the shoulder, decorated in ruby lustre on a cream ground with roundels containing eagles to the body, surrounded by bands of chevrons, rosettes and split palmette interlace, a band of pseudo-inscription to the shoulder, the neck with oval cartouches containing geometric and foliate motifs, the foot with split palmette interlace, cockerel to base |40 cm. high(2)|For further information on this lot please visit the Bonhams website",['https://cdn.drouot.com/d/image/lot?size=fullHD&path=124/138439/eeeb1da12100a589863c422ed67d9c7e'],Cantagalli,https://www.gazette-drouot.com/lots/21059731-cantagalli--deux-vases-en---,GazetteDrouot,GazetteDrouot_21059731,['GazetteDrouot_21059731_01.jpg'],
408,21059722,138439,112,"Cantagalli. Bol en céramique dans le style d'Iznik, Italie fin XIXe siècle |A Cantagalli Iznik style pottery bowl, Italy, late 19th Century|of deep rounded form curving inwards towards a short rim, decorated underglaze in cobalt blue, green and black on a white ground with tulips issuing from single cintamani motifs, the rim with a band of floral motifs |25 cm. diam.|For further information on this lot please visit the Bonhams website",['https://cdn.drouot.com/d/image/lot?size=fullHD&path=124/138439/5c512546cc84f8180322c9606580de52'],Cantagalli,https://www.gazette-drouot.com/lots/21059722-cantagalli--bol-en-ceramique---,GazetteDrouot,GazetteDrouot_21059722,['GazetteDrouot_21059722_01.jpg'],
409,20473491,136298,322,"PAIRE DE VASES CANTAGALLI EN POTERIE DE STYLE IZNIK, ITALIE, FIN DU 19E SIÈCLE |PAIRE DE VASES CANTAGALLI EN POTERIE DE STYLE IZNIK, ITALIE, FIN DU 19E SIÈCLE|Je ne sais pas.||de forme balustre et reposant sur des pieds circulaires, chacun avec un col cintré à bouche évasée et une paire d'anses saillantes, à décor bleu cobalt, rouge et vert sur fond blanc, composé de têtes de fleurs de style Iznik, telles que des chrysanthèmes et des feuilles de saz, non marqués,|Il n'est pas marqué.||34cm de haut (2)|_x000D||Pour un vase similaire de style Iznik de forme presque identique mais de plus grande taille, voir Christie's, Londres, 9 juin 2020, lot 10, vendu 10 000 £.","['https://cdn.drouot.com/d/image/lot?size=fullHD&path=2361/136298/98aead1318509b291fe44e6dacc0c036', 'https://cdn.drouot.com/d/image/lot?size=fullHD&path=2361/136298/6517af6f7a639ccfb191650f4eb218d1']",Cantagalli,https://www.gazette-drouot.com/lots/20473491-paire-de-vases-cantagalli---,GazetteDrouot,GazetteDrouot_20473491,"['GazetteDrouot_20473491_01.jpg', 'GazetteDrouot_20473491_02.jpg']",
410,19991814,133749,194,"ATELIER CANTAGALLI DU 19ÈME-20ÈME SIÈCLE. Pichet en céramique émaillée de style Iznik à décor floral et géométrique. Littérature comparée : G. Conti et G. Cefariello Grosso, """"La maiolica Cantagalli e le manifatture ceramiche fiorentine"""", 1990, p. 101 n° 170.  Dans le répertoire de production de la fabrique Cantagalli, une attention particulière était accordée aux modèles décoratifs appelés dans les catalogues de vente """"de Rodhi"""" ou """"de Damas"""" qui rappelaient les motifs phytmorphiques et floraux-géométriques de la manufacture turque d'Iznik du XVIe siècle. Dans l'album d'échantillons de vaisselle illustré par les photographies de l'I.D.E.A. des frères Alinari, parmi les pièces """"Rodhi"""", il y a une cruche comparable à notre exemple, mais avec une alternance différente des couleurs bleue et rouge des décorations végétales (""""Boccia Rodhi"""" n° 170 in G. Conti et G. Cefariello Grosso, """"La maiolica Cantagalli e le manifatture ceramiche fiorentine"""", 1990, p. 101) . Cm 15,00 x 21,50.",['https://cdn.drouot.com/d/image/lot?size=fullHD&path=219/133749/8c456b1671cb9a0c92cedb67ee98160d'],Cantagalli,https://www.gazette-drouot.com/lots/19991814-atelier-cantagalli-du-19eme-20eme---,GazetteDrouot,GazetteDrouot_19991814,['GazetteDrouot_19991814_01.jpg'],
411,19297395,131415,246,"DISH DE STYLE IZNIK CANTAGALLI ITALIEN DE LA FIN DU 19e SIÈCLE |DISH DE STYLE IZNIK CANTAGALLI ITALIEN DE LA FIN DU 19e SIÈCLE_x000D_|.|||de forme circulaire, décoré de tulipes et de roses en bleu cobalt, vert, rouge et noir sur un fond blanc, le bord avec un motif de rochers et de vagues en noir et blanc, marqué du coq Cantaglli au revers.|_x000D_|||27cm de diamètre","['https://cdn.drouot.com/d/image/lot?size=fullHD&path=2361/131415/13fbad01d30c6a4d940f8b0a9702d62d', 'https://cdn.drouot.com/d/image/lot?size=fullHD&path=2361/131415/3e984742a0dddbf1658af49430c67df5']",Cantagalli,https://www.gazette-drouot.com/lots/19297395-dish-de-style-iznik-cantagalli---,GazetteDrouot,GazetteDrouot_19297395,"['GazetteDrouot_19297395_01.jpg', 'GazetteDrouot_19297395_02.jpg']",
412,18793404,129300,100,"Art islamique. Un impressionnant vase en poterie Cantagalli de style Kashan lustré Italie, Florence, 19ème siècle . Cm 36,00 x 46,50.","['https://cdn.drouot.com/d/image/lot?size=fullHD&path=219/129300/84cd1154ff2adb84bca93d8c4a85749f', 'https://cdn.drouot.com/d/image/lot?size=fullHD&path=219/129300/f538e6f56015b20255a12a1e143e4559', 'https://cdn.drouot.com/d/image/lot?size=fullHD&path=219/129300/7f909aceab9cb8b458f1469ffa2ec00b', 'https://cdn.drouot.com/d/image/lot?size=fullHD&path=219/129300/cbbf188119f0982b132e9eae4e9278ff']",Cantagalli,https://www.gazette-drouot.com/lots/18793404-art-islamique--un-impressionnant---,GazetteDrouot,GazetteDrouot_18793404,"['GazetteDrouot_18793404_01.jpg', 'GazetteDrouot_18793404_02.jpg', 'GazetteDrouot_18793404_03.jpg', 'GazetteDrouot_18793404_04.jpg']",
413,18569836,128524,175,"DISH DE STYLE IZNIK CANTAGALLI ITALIEN DE LA FIN DU 19e SIÈCLE |DISH DE STYLE IZNIK CANTAGALLI ITALIEN DE LA FIN DU 19e SIÈCLE_x000D_|.|||de forme circulaire, décoré de tulipes et de roses en bleu cobalt, vert, rouge et noir sur un fond blanc, le bord avec un motif de rochers et de vagues en noir et blanc, marqué du coq Cantaglli au revers.|_x000D_|||27cm de diamètre","['https://cdn.drouot.com/d/image/lot?size=fullHD&path=2361/128524/13fbad01d30c6a4d940f8b0a9702d62d', 'https://cdn.drouot.com/d/image/lot?size=fullHD&path=2361/128524/3e984742a0dddbf1658af49430c67df5']",Cantagalli,https://www.gazette-drouot.com/lots/18569836-dish-de-style-iznik-cantagalli---,GazetteDrouot,GazetteDrouot_18569836,"['GazetteDrouot_18569836_01.jpg', 'GazetteDrouot_18569836_02.jpg']",
414,18408914,128055,115,"Vaso biansato con decoro a fiori e ghirlande di foglie Firenze, Manifattura Cantagalli, 1883 circa|Majolique peinte en polychromie. Marque : ""Gallo"" en noir ""/S"". Hauteur 41,8 cm. Conservation : très bon ; petits éclats sur le bord supérieur et sur une poignée, , La manufacture Romeo et Ulisse Cantagalli est mentionnée pour la première fois lors de l'Exposition nationale italienne qui s'est tenue à Florence en 1861. Il est identifié par la marque représentant un ""coq"" en train de chanter, l'idéogramme du nom, que l'on peut voir sous l'exemplaire présenté ici. Dans le répertoire de production de la manufacture, un intérêt particulier a été réservé à l'évocation du décor du XVIe siècle indiqué dans les catalogues de vente de la manufacture comme ""de Rodhi"" ou ""de Damas"", bien que la source d'inspiration soit les motifs turco-ottomans Iznik, très populaires en Europe dans la seconde moitié du XVIe siècle. Le vase présenté ici est un bel exemple de l'évocation de ce décor floral particulier, où émerge le rouge laqué typique de la production Iznik. Il est mentionné dans le ""Campionario vasellame"" de 1895 de l'usine Cantagalli et à nouveau dans la liste des prix de 1911 sous le numéro 172, comme un ""grand vase Rhodes"". Cette description est expliquée dans l'inventaire du stock de majolique : ""majolique imitant un ancien vase de Rhodes appartenant à la Maison Royale"". Bibliographie :, G. Conti, La maiolica Cantagalli, in La maiolica Cantagalli e le manifatture ceramiche fiorentine, édité par G. Conti, C. Cefariello Grosso, Rome 1990, pp. 11-142 (en particulier, p. 101), D. Fuchs, in Il Risorgimento della maiolica italiana : Ginori e Cantagalli, catalogue d'exposition édité par L. Frescobaldi Malenchini, O. Rucellai, Florence 2011, p. 222, cat. 42,","['https://cdn.drouot.com/d/image/lot?size=fullHD&path=41/128055/322e664143414b3cf2bc0de5195caec4', 'https://cdn.drouot.com/d/image/lot?size=fullHD&path=41/128055/2824b3e7cb713f3444872eff67a3ebbb']",Cantagalli,https://www.gazette-drouot.com/lots/18408914-vaso-biansato-con-decoro-a---,GazetteDrouot,GazetteDrouot_18408914,"['GazetteDrouot_18408914_01.jpg', 'GazetteDrouot_18408914_02.jpg']",
415,18146223,126344,174,"Cantagalli|Un vase bouteille italien Cantagalli du 19ème siècle dans le style Iznik, H.27.5cm",['https://cdn.drouot.com/d/image/lot?size=fullHD&path=2109/126344/3347bf5a9096fae4870078d26009f412'],Cantagalli,https://www.gazette-drouot.com/lots/18146223-cantagalli-un-vase-bouteille---,GazetteDrouot,GazetteDrouot_18146223,['GazetteDrouot_18146223_01.jpg'],
416,18040374,119159,44,"Vase Samson dans le style d'Iznik|France, fin du XIXe siècle||||Vase à panse balustre et à col évasé avec deux poignées, sur piédouche évasé, en céramique émaillée en polychromie, à décor floral d'œillets, de pivoines et de feuilles de saz. Marques sur la base : s en arabe et x||||H.: 25 cm||||Il semble que cet objet est inspiré d'un vase d'Iznik provenant des collections royales italiennes, aujourd'hui dispersées (publié dans Théodore Deck, La Faïence, 1887, open source, fig.11 p25). Un exemplaire réalisé par Ulisse Cantagalli dans des dimensions plus importantes, et un autre vase Samson très semblable ont été vendus chez Christie's en avril 2016 (Arts & Textiles of the Islamic & Indian Worlds, 22 avril 2016, lots 426 et 428).||||Une fêlure restaurée","['https://cdn.drouot.com/d/image/lot?size=fullHD&path=2166/119159/fc9244d498e532f672bddc610f331bb8', 'https://cdn.drouot.com/d/image/lot?size=fullHD&path=2166/119159/6bf17db7ed3338dfe24a1e4cf5d7f219', 'https://cdn.drouot.com/d/image/lot?size=fullHD&path=2166/119159/54127f88364f8334641de391627a45b3', 'https://cdn.drouot.com/d/image/lot?size=fullHD&path=2166/119159/3762e5bed72bd25c4cf6f0846e129570']",Cantagalli,https://www.gazette-drouot.com/lots/18040374-vase-samson-dans-le-style---,GazetteDrouot,GazetteDrouot_18040374,"['GazetteDrouot_18040374_01.jpg', 'GazetteDrouot_18040374_02.jpg', 'GazetteDrouot_18040374_03.jpg', 'GazetteDrouot_18040374_04.jpg']",
417,17582345,123759,233,"Impressionnant vase en poterie Cantagalli de style kashan lustré ||Italie, Florence, 19e siècle","['https://cdn.drouot.com/d/image/lot?size=fullHD&path=219/123759/84cd1154ff2adb84bca93d8c4a85749f', 'https://cdn.drouot.com/d/image/lot?size=fullHD&path=219/123759/f538e6f56015b20255a12a1e143e4559', 'https://cdn.drouot.com/d/image/lot?size=fullHD&path=219/123759/7f909aceab9cb8b458f1469ffa2ec00b', 'https://cdn.drouot.com/d/image/lot?size=fullHD&path=219/123759/cbbf188119f0982b132e9eae4e9278ff']",Cantagalli,https://www.gazette-drouot.com/lots/17582345-impressionnant-vase-en-poterie---,GazetteDrouot,GazetteDrouot_17582345,"['GazetteDrouot_17582345_01.jpg', 'GazetteDrouot_17582345_02.jpg', 'GazetteDrouot_17582345_03.jpg', 'GazetteDrouot_17582345_04.jpg']",
418,16896142,121090,143,"Vaso biansato con decoro a fiori e ghirlande di foglie Firenze, Manifattura Cantagalli, 1883 circa|Majolique peinte en polychromie. Marque : ""Gallo"" en noir ""/ S"". Hauteur 41,8 cm. Conservation : très bon ; petits éclats sur le bord supérieur et sur l'une des poignées, , La fabrique de Romeo et Ulisse Cantagalli a été mentionnée pour la première fois lors de l'Exposition nationale italienne qui s'est tenue à Florence en 1861. Il est identifié par la marque représentant un coq chantant, l'idéogramme du nom, que l'on peut voir sous la pièce présentée ici. Dans le répertoire de production de la fabrique, un intérêt particulier a été réservé à l'évocation de la décoration du XVIe siècle, désignée dans les catalogues de vente de la fabrique comme ""di Rodhi"" ou ""Damas"", même si la source d'inspiration est constituée par les motifs turco-ottomans Iznik, très populaires en Europe dans la seconde moitié du XVIe siècle. Le vase présenté ici est un bel exemple de l'évocation de ce décor floral particulier, dans lequel émerge le rouge laqué typique de la production Iznik. Il est mentionné dans le ""Campionario vasellame"" de 1895 de l'usine Cantagalli et à nouveau dans la liste des prix de 1911 sous le numéro 172, comme un ""grand vase Rodi"". Cette description se trouve dans l'inventaire des majoliques en stock : ""majolique imitation d'un ancien vase de Rhodes appartenant à la Maison Royale"". Bibliographie :, G. Conti, La maiolica Cantagalli, in La maiolica Cantagalli e le manifatture ceramiche fiorentine, édité par G. Conti, C. Cefariello Grosso, Rome 1990, pp. 11-142 (en particulier, p. 101), D. Fuchs, in La maiolica Cantagalli e le manifatture ceramiche fiorentine, Rome 1990, pp. 11-142 (en particulier, p. 101). 101), D. Fuchs, in Il Risorgimento della maiolica italiana : Ginori e Cantagalli, catalogue d'exposition édité par L. Frescobaldi Malenchini, O. Rucellai, Florence 2011, p. 222, cat. 42,","['https://cdn.drouot.com/d/image/lot?size=fullHD&path=41/121090/e773d05045346bc85e84c74700a99aab', 'https://cdn.drouot.com/d/image/lot?size=fullHD&path=41/121090/21156ff77c137c038c5066d9a54df026']",Cantagalli,https://www.gazette-drouot.com/lots/16896142-vaso-biansato-con-decoro-a---,GazetteDrouot,GazetteDrouot_16896142,"['GazetteDrouot_16896142_01.jpg', 'GazetteDrouot_16896142_02.jpg']",
419,16442166,110634,275,"Grand plat Cantagalli à décor floral de style Iznik, Italie, Florence, deuxième moitié du XIXe siècle|En céramique à décor peint en turquoise, bleu cobalt, vert olive et prune d’une composition florale mêlant tulipes et fleurs composites. Marli chantourné à décor de vagues et rochers stylisés. Au revers, frise de bouquets de tulipes et marque de Cantagalli.|Diamètre : 39,5 cm|Quelques éclats. ||A Large Cantagalli Dish in the Iznik style, 2nd half of 19th century||Provenance : Collection Philippe Magloire.",['https://cdn.drouot.com/d/image/lot?size=fullHD&path=97/110634/1d6f548efbdad975ea6dcaf3c978cb0b'],Cantagalli,https://www.gazette-drouot.com/lots/16442166-grand-plat-cantagalli-a-decor---,GazetteDrouot,GazetteDrouot_16442166,['GazetteDrouot_16442166_01.jpg'],
420,16287819,119164,710,"VASE SAFAVID-REVIVAL EN CUIVRE-LUSTRE CANTAGALLI Ulisse Cantagalli, Florence, Italie, 19e siècle |VASE SAFAVID-REVIVAL EN CUIVRE-LUSTRE CANTAGALLI||Ulisse Cantagalli, Florence, Italie, 19e siècle_x000D_|.|||De forme pyriforme, reposant sur un court pied droit, s'élevant vers un col effilé légèrement cintré, peint sous glaçure en pigment rubis cuivré-lustre et bleu cobalt sur fond blanc, la décoration consistant en des panneaux floraux sur le corps, des tiges de coquelicots alternant avec un quadrillage floral en forme d'arabesque, une bande horizontale de feuilles bleu cobalt sur les épaules et d'autres panneaux à motifs géométriques sur le col, menant à une bande de chevrons et de carrés sur le bord, la base est marquée du coq Cantagalli et numérotée |39, 26.7cm.","['https://cdn.drouot.com/d/image/lot?size=fullHD&path=1618/119164/9e27c685bb3cc5f76bc8a13b9a04785f', 'https://cdn.drouot.com/d/image/lot?size=fullHD&path=1618/119164/bb73d43c053048dccb9a7db6ef9b23f9', 'https://cdn.drouot.com/d/image/lot?size=fullHD&path=1618/119164/9417aa0713d35e34fea217a29fd3283a', 'https://cdn.drouot.com/d/image/lot?size=fullHD&path=1618/119164/b3851eb148fec187786782d97df1ee93']",Cantagalli,https://www.gazette-drouot.com/lots/16287819-vase-safavid-revival-en-cuivre-lustre---,GazetteDrouot,GazetteDrouot_16287819,"['GazetteDrouot_16287819_01.jpg', 'GazetteDrouot_16287819_02.jpg', 'GazetteDrouot_16287819_03.jpg', 'GazetteDrouot_16287819_04.jpg']",
421,16287820,119164,711,"VASE EN POTERIE CANTAGALLI DE TYPE IZNIK Ulisse Cantagalli, Florence, Italie, XIXe siècle |VASE EN POTERIE CANTAGALLI DE TYPE IZNIK||Ulisse Cantagalli, Florence, Italie, XIXe siècle_x000D_|.|||De forme pyriforme, reposant sur un court pied droit, avec un corps bulbeux se rétrécissant en un mince col effilé, peint en bleu cobalt, vert, rouge et turquoise avec des contours noirs sur un fond blanc, Décorée de motifs floraux typiques d'Iznik, avec des cartouches en forme d'arabesques cuspidées remplies de rosettes et de tulipes sur le corps et le col, une bande stylisée séparant les deux registres, le dessous de la base est marqué du ""|coq chantant ""1 et de |Firenze Italy en bleu cobalt, 27.5cm. _x000D_|| | | _x000D_|||1. Walter B. Denny, |Iznik :  |The Artistry of Ottoman Ceramics, 2004, p. 222.","['https://cdn.drouot.com/d/image/lot?size=fullHD&path=1618/119164/342573e81327a5b20a29ff34e648efd2', 'https://cdn.drouot.com/d/image/lot?size=fullHD&path=1618/119164/e5bab3101eb0f87a71be9b931c3b739c', 'https://cdn.drouot.com/d/image/lot?size=fullHD&path=1618/119164/55e0e50bfc605d6ad3885d589e612b4d', 'https://cdn.drouot.com/d/image/lot?size=fullHD&path=1618/119164/5104533afa2e84015954b7d1337ef775', 'https://cdn.drouot.com/d/image/lot?size=fullHD&path=1618/119164/ee779f467f0ee2480b96cf4a48e37922']",Cantagalli,https://www.gazette-drouot.com/lots/16287820-vase-en-poterie-cantagalli---,GazetteDrouot,GazetteDrouot_16287820,"['GazetteDrouot_16287820_01.jpg', 'GazetteDrouot_16287820_02.jpg', 'GazetteDrouot_16287820_03.jpg', 'GazetteDrouot_16287820_04.jpg', 'GazetteDrouot_16287820_05.jpg']",
